scenario,year,dest,pop_total,pop_female,pop_male,sex_ratio,no_edu,some_primary,primary,low_second,upp_second,post_second,native,foriegn,foriegn_non_eu,foriegn_eu
benchmark,2015,ROU,19842535,10153186,9689349,95.43161131885105,15.49178570177651,1.695806508593786,8.974286803576256,24.007653255997784,34.13323448843608,15.697233241619582,98.67704403696402,1.322955963035973,0.7627503239883413,0.5602056390476318
benchmark,2015,SVK,5300603,2719137,2581466,94.93695977804722,15.87736338676939,0.19744923360606334,0.35592176965526373,15.562946328936539,51.994631554183556,16.011687726849193,96.78547893513247,3.214521064867525,0.5274871557066243,2.6870339091609012
benchmark,2015,SVN,2042049,1033185,1008864,97.64601692823646,14.831573581241194,0.46683502697535656,4.081096976615155,19.947366591105308,44.04850226414743,16.624625559915554,89.38360440910085,10.616395590899142,7.4155419385137185,3.200853652385423
benchmark,2015,SWE,9368681,4693350,4675331,99.61607380655609,17.95535572189938,0.4158429559080942,9.119298650471714,12.633560690133436,34.03281635910113,25.84312562248624,84.68600862810891,15.313991371891092,10.043825806428888,5.270165565462203
benchmark,2020,AUT,8627657,4391971,4235686,96.4415748646792,10.176401310344165,0.3750960428769943,5.4530795556661555,15.108064680828178,43.565060595246194,25.322297815038315,82.60805917527783,17.39194082472217,9.91024562056651,7.481695204155658
benchmark,2020,BEL,11056448,5581725,5474723,98.08299405649687,12.90724652257217,1.920182684348536,8.346830736236448,21.297300905317872,28.770044412093288,26.758394739431683,84.074442352553,15.925557647446992,8.778153707230388,7.147403940216606
benchmark,2020,BGR,6856133,3522933,3333200,94.61434548996533,9.991390190359493,1.6474738748504443,3.798380223954232,19.505295477786095,41.77453967126951,23.282920561780234,97.82450252934125,2.1754974706587515,1.5459443391777843,0.6295531314809675
benchmark,2020,CYP,881951,453910,428041,94.30085259192352,12.112464297903172,3.463117565488332,11.332715763120627,12.088086526348969,29.875469272102418,31.12814657503648,75.68527049688701,24.314729503112982,13.215586806976805,11.09914269613618
benchmark,2020,CZE,10267153,5232357,5034796,96.22424463774165,11.222965119931494,0.3982993143279349,0.5688821428881015,13.116557238408738,56.71061880542737,17.982677379016366,95.52332569700675,4.476674302993244,2.9395003658755257,1.537173937117719
benchmark,2020,DEU,78192969,39784962,38408007,96.53900637130181,9.544331281243458,0.28555892282335515,4.513164092797141,14.69576120072893,40.610422402556424,30.35076209985069,89.50425453214342,10.49574546785658,5.712265510726419,4.783479957130161
benchmark,2020,DNK,5540983,2785916,2755067,98.892680181312,12.113500438460107,0.33730477065170567,1.043244492899545,24.03636683238335,36.06867229154105,26.40091117406424,88.99617631023233,11.003823689767682,7.444365016099129,3.559458673668553
benchmark,2020,ESP,46353579,23545932,22807647,96.86449022276969,11.309782573639028,7.622436230867955,10.922414426726359,24.653697182692195,19.864023876128314,25.62764570994615,86.6017659607255,13.39823403927451,9.317936377685097,4.080297661589411
benchmark,2020,EST,1316290,698956,617334,88.3222978270449,11.929589983970097,0.8549027949767909,3.841554672602542,13.823245637359548,35.07266635771752,34.478040553373496,83.813445365383,16.186554634616993,14.658851772785633,1.5277028618313593
benchmark,2020,FIN,5478538,2775167,2703371,97.41291244815177,11.353576446854982,0.20144060331424188,1.11540706662982,22.570620117994984,34.91172279903872,29.847232966167255,94.63636101456264,5.363638985437356,3.301848047782091,2.0617909376552652
benchmark,2020,FRA,68105620,35096226,33009394,94.05397036137163,13.087479417998104,1.0132908268069507,11.192105732243537,15.036340613300341,34.42036501539814,25.250418394252925,87.98637762933514,12.013622370664859,8.95694804628458,3.0566743243802788
benchmark,2020,GBR,66377716,33627855,32749861,97.38908711245485,13.112960982267,0.3980025465172679,0.9328025086009286,28.145313104777514,29.413853287750968,27.99706757008632,86.60347849269174,13.396521507308265,9.370620706503368,4.025900800804896
benchmark,2020,GRC,10683425,5500718,5182707,94.21873653584859,10.484568385138662,4.796532947065197,18.093654422621956,12.015013911737107,28.05220236019816,26.558027973238918,88.18336816142764,11.816631838572368,8.830679299943604,2.985952538628764
benchmark,2020,HRV,4086188,2115924,1970264,93.11600983778246,10.4710062287883,1.002034169744515,1.728652719845489,20.512174182881456,47.590027673714474,18.69610502502577,86.80998035332686,13.190019646673134,11.596749831383187,1.5932698152899476
benchmark,2020,HUN,9590572,5015701,4574871,91.21099922024858,10.007077784307338,0.4679491483928174,1.0716670496817082,22.38020839632923,43.86142974579618,22.211667875492726,95.14041498254744,4.859585017452557,1.9242752152843439,2.9353098021682125
benchmark,2020,IRL,4794731,2424224,2370507,97.78415690959251,14.433343601549284,1.3486053753589096,9.473023616966207,16.042735244166984,25.477049703101173,33.22524245885744,82.99604294797768,17.003957052022315,5.776319881136189,11.227637170886124
benchmark,2020,ITA,60329099,30947738,29381361,94.93863816476667,9.8164535823749,3.2612504290839817,13.772335635246268,25.011167496467994,31.487652417948425,16.651140438878425,89.92311819541678,10.076881804583225,7.137976650372319,2.938905154210906
benchmark,2020,LTU,2861121,1544011,1317110,85.30444407455646,10.229137460456933,0.8610611015752218,5.390125059373582,11.67081014749114,26.719946482515073,45.128919748588054,94.4346638957248,5.565336104275213,4.812099872742187,0.753236231533025
benchmark,2020,LUX,576563,285268,291295,102.11275011568068,13.470687505094848,1.8155865013883998,9.886690613168032,16.449546710420197,32.23741377785255,26.140074892075976,52.497992413665116,47.502007586334884,13.87428607107983,33.627721515255054
benchmark,2020,LVA,1944632,1049394,895238,85.30999796072781,11.078857079385713,0.8864916344069212,2.84187445233854,15.23383344509398,37.99135260553154,31.96759078324331,86.23698468399162,13.763015316008376,12.323617013398938,1.4393983026094397
benchmark,2020,MLT,465125,232297,232828,100.22858667998295,10.498468153722119,2.2387530233808115,15.356087073367375,32.98360655737705,18.231228164471915,20.691857027680733,82.38043536683686,17.61956463316313,11.608062348830959,6.011502284332169
benchmark,2020,NLD,16842550,8477249,8365301,98.67943008398126,11.662034549400179,1.4792712504935417,6.692317968478645,19.954923690296305,31.144737584273162,29.066714957058164,88.53102410264478,11.468975897355211,8.47973139459286,2.989244502762349
benchmark,2020,POL,36597935,18923040,17674895,93.40409891856699,10.560008372057057,0.7075590467057772,11.84415459506117,4.463454017282669,49.091365400807454,23.333458568085877,98.48416037680815,1.515839623191855,1.0252081162502746,0.4906315069415802
benchmark,2020,PRT,10207744,5367588,4840156,90.1737614734961,10.167662903771882,7.616247037543261,30.704835466093193,17.366922603074684,17.146913167101367,16.997418822415607,90.90965643339017,9.090343566609821,7.139089695039375,1.951253871570447
benchmark,2020,ROU,19249687,9867476,9382211,95.08217704304526,10.350589077110708,1.2753454121098178,6.958705354533816,23.291604689468457,38.391496963041526,19.73225850373567,98.44530459118634,1.5546954088136602,0.9707222771985852,0.5839731316150751
benchmark,2020,SVK,5324657,2732421,2592236,94.86956804972586,10.877470605148838,0.2375927688863339,0.7064680410400144,13.377575306728678,55.25587845376707,19.545014824429067,96.36260138446477,3.6373986155352354,1.0992069536122233,2.5381916619230123
benchmark,2020,SVN,2080585,1049954,1030631,98.1596336601413,10.725973704510992,0.613673558157922,3.541023317961054,17.69204334357885,46.20080410076974,21.22648197502145,87.83534438631443,12.164655613685573,9.018665423426585,3.1459901902589897
benchmark,2020,SWE,9685013,4838993,4846020,100.14521616377623,13.142935378610229,0.5406394395134008,7.327341739241858,13.083307167476182,34.907511223784624,30.998265051373703,83.60792081538764,16.39207918461235,11.451848335154532,4.940230849457817
benchmark,2025,AUT,8720563,4429823,4290740,96.86030344779013,5.598663755998323,0.4317955159546465,4.62123833059861,15.617374703903867,45.14710804795516,28.583819645589397,81.7480132876742,18.2519867123258,11.013451769111695,7.238534943214102
benchmark,2025,BEL,11400910,5718309,5682601,99.37554965987323,7.248930129261612,1.7972337295882521,7.504997408101634,20.023375327057227,33.00003245354976,30.425430952441516,83.12784681222814,16.872153187771854,10.134427865845797,6.737725321926057
benchmark,2025,BGR,6514979,3349148,3165831,94.52645866948848,5.360830787021723,1.7000361781672666,3.80837758648186,18.551801932132093,44.75665999844359,25.822293517753476,97.45052132938571,2.5494786706142873,1.888601636321468,0.6608770342928197
benchmark,2025,CYP,920828,473496,447332,94.47429334144323,7.061362165355528,2.998388406955479,10.10112637756454,11.513442249801265,32.83653407585347,35.48914672446972,73.39557441780659,26.604425582193418,15.682298974401299,10.922126607792118
benchmark,2025,CZE,10193335,5201282,4992053,95.97735712080214,5.716598149673292,0.4172824693782751,0.6509841970267827,13.797554970968775,59.02090925099587,20.396670961957003,94.94297008780738,5.057029912192624,3.511098183273678,1.5459317289189456
benchmark,2025,DEU,77751420,39548520,38202900,96.59754650742936,4.954078009121892,0.2697378388716245,5.228382967153526,13.997743063727969,42.0565630827064,33.493495038418594,89.34862925976142,10.651370740238571,6.287671659244294,4.363699080994277
benchmark,2025,DNK,5662819,2850014,2812805,98.69442746597035,6.313887129360836,0.48804314600201776,1.249748579285335,24.46544733285666,38.248017462680686,29.234856349814464,87.8242444266716,12.175755573328408,8.663300027777684,3.512455545550723
benchmark,2025,ESP,46571017,23616744,22954273,97.19490967933598,6.064941635266415,6.481106049283829,11.290253764481887,24.305105898803973,22.781087215681804,29.07750543648209,85.47425537217708,14.525744627822924,10.513489537924412,4.01225508989851
benchmark,2025,EST,1322113,697404,624709,89.57634312392817,6.409058832338839,0.8841150491675069,3.9461074809793115,13.743227696876136,36.7066203872135,38.31087055342471,83.1206561012561,16.879343898743905,15.251041325514535,1.6283025732293683
benchmark,2025,FIN,5534672,2804188,2730484,97.37164555300856,5.9266023352422685,0.3128821364662621,1.854436902493951,20.54535481054704,38.61404975760081,32.74667405764966,93.86082860917503,6.139171390824966,4.062643639948312,2.0765277508766555
benchmark,2025,FRA,70059145,36084999,33974146,94.15033100042486,7.184929247994676,1.0183424305278062,10.143298208963298,14.338978872779565,37.129535337606534,30.18491590212812,87.31773988963182,12.682260110368176,9.900944409184554,2.7813157011836216
benchmark,2025,GBR,68277049,34557677,33719372,97.57418590375735,7.5290131534536595,0.5264565549691522,1.1661561412825558,25.101207874405933,33.73235712047251,31.94480915541619,85.4310194337778,14.568980566222187,10.781630295708885,3.7873502705133024
benchmark,2025,GRC,10508578,5415971,5092607,94.02943627283086,5.600472299867784,3.6725235326796835,16.84883530388222,11.842220707692325,31.21200603925669,30.8239421166213,87.49650047799045,12.503499522009543,9.517082139943197,2.986417382066346
benchmark,2025,HRV,3967720,2050534,1917186,93.49691348692585,5.490256368896999,0.8291663726271006,1.59890314840765,18.73428568548184,52.13140040123799,21.215988023348423,86.47422197130847,13.52577802869154,11.917574828868972,1.6082031998225683
benchmark,2025,HUN,9324493,4870263,4454230,91.45768924594012,5.025023880654959,0.4425227194658198,1.04093595222818,20.579499603892675,46.46507858389727,26.446939259861097,94.83166537848224,5.16833462151776,2.2686488155441804,2.8996858059735793
benchmark,2025,IRL,5078635,2568041,2510594,97.76300300501433,7.417347377789504,1.3150580815514405,9.204303912370154,15.74082406000825,27.71433662785374,38.608129940426906,82.03107724811883,17.968922751881163,7.074637181053571,10.894285570827595
benchmark,2025,ITA,59926858,30679126,29247732,95.33430645970815,5.326715109942858,2.597873561133474,11.520997813701497,25.315118306386097,36.26404875089563,18.975246457940447,88.875644039272,11.124355960727993,8.156489699493338,2.967866261234654
benchmark,2025,LTU,2803760,1510710,1293050,85.59220498970681,5.571874910834023,0.8023154620937598,4.9295588780780095,10.7972151682027,28.333523554084515,49.56551202670699,93.87889833651954,6.121101663480469,5.2980640283048475,0.8230376351756213
benchmark,2025,LUX,635115,314053,321062,102.23178890187326,8.128291726695165,2.2901364319847586,9.982444124292451,15.53781598608126,35.20039677853617,28.860914952410194,51.3609346338852,48.6390653661148,17.348354235059794,31.290711131055005
benchmark,2025,LVA,1904771,1022125,882646,86.35401736578207,5.88385690458328,0.9242055869183224,3.1935597507521902,14.704969783769284,40.43110694146436,34.86230103251257,85.9986843562822,14.0013156437178,12.557782536588388,1.4435331071294135
benchmark,2025,MLT,485370,242215,243155,100.38808496583613,6.591466304056699,2.4531800482106436,13.378247522508602,30.63065290397017,21.877536724560645,25.068916496693245,78.75002575354884,21.24997424645116,15.121453736324867,6.128520510126295
benchmark,2025,NLD,17215413,8621997,8593416,99.66851067101972,6.302997203726683,1.4759564583202274,7.284391027970111,18.616776722115237,33.88766798682088,32.43221060104686,87.56553211938626,12.434467880613727,9.525144706084019,2.9093231745297077
benchmark,2025,POL,36028825,18665126,17363699,93.02749416210744,5.259449898796311,0.5007046441286942,10.72889831960937,5.248802868258957,50.96657468013459,27.295569589072084,98.53185609022775,1.4681439097722448,1.0283294001400267,0.43981450963221813
benchmark,2025,PRT,10050469,5287279,4763190,90.08773700044958,5.715404922894643,6.510760841110996,28.821261972948726,18.002294221294548,20.338792149898676,20.61148589185241,89.66952686486572,10.330473135134291,8.359182044141422,1.971291090992868
benchmark,2025,ROU,18647201,9591386,9055815,94.4161250522083,5.126785515960278,1.0142540963654545,5.5596494079728105,23.23565879940909,41.695265686255006,23.368386494037363,98.2827288663859,1.717271133614101,1.113496872801446,0.603774260812655
benchmark,2025,SVK,5307742,2724613,2583129,94.80718913108028,5.820252755314784,0.2658004100425379,0.6307013415497588,12.71849686740614,58.162717780932084,22.4020308447547,96.18061691770248,3.819383082297519,1.436561912768179,2.3828211695293406
benchmark,2025,SVN,2091398,1054516,1036882,98.32776363753608,5.868945078842,0.6790194883996254,3.0050234340857167,17.66851646601938,48.82681345205456,23.95168208059872,86.96010993603322,13.039890063966784,9.972420361882339,3.067469702084443
benchmark,2025,SWE,10015664,5001846,5013818,100.23935163137769,7.42182445417498,0.786817529022539,5.881447300947795,14.51049076726216,36.650480687051804,34.74893926154073,82.45579124858821,17.544208751411787,12.972429985670445,4.5717787657413425
benchmark,2030,AUT,8779738,4454143,4325595,97.11396782725656,0.7550794795926712,0.4928051383765666,3.8779517110875066,15.572947620988234,46.94825745369622,32.352958596258794,80.94381631889243,19.05618368110757,12.131649030984752,6.924534650122817
benchmark,2030,BEL,11755907,5869444,5886463,100.28995932153029,1.5140303508695672,1.7644236212484499,6.7668619699015995,19.392557290560397,36.045325979526716,34.51680078789327,82.03558432369361,17.964415676306388,11.694367776131607,6.27004790017478
benchmark,2030,BGR,6194162,3185043,3009119,94.47655808728484,0.5940270855040601,1.7021995872888052,3.6871654309331916,17.31714475662729,47.80083246127563,28.898630678371024,97.02524732159088,2.9747526784091214,2.2870728921846086,0.6876797862245128
benchmark,2030,CYP,956017,490857,465160,94.76487042050944,1.7418100305747701,2.6533000982200106,8.93153573628921,11.70544038442831,35.113601536374354,39.85431221411335,71.16756291990623,28.832437080093765,18.311180658921337,10.521256421172428
benchmark,2030,CZE,10057115,5138633,4918482,95.71576720890556,0.25906037665871373,0.42356083230628266,0.6744677772900081,13.010361321313319,62.176111141216936,23.456438551214738,94.33573146971075,5.664268530289253,4.1295441088224605,1.5347244214667923
benchmark,2030,DEU,77124451,39231560,37892891,96.58777525033418,0.36548072154186223,0.272996432739599,5.009981853874072,13.167857752400728,43.43358243159488,37.75010080784887,89.15616268049675,10.843837319503253,6.894854914429148,3.948982405074106
benchmark,2030,DNK,5799347,2921607,2877740,98.498531801162855,1.0329611247611152,0.6500042159919039,1.45900909188569,22.700848905919926,40.496386920803324,33.660789740638045,86.55824526450995,13.441754735490047,10.04788987449794,3.393864860992108
benchmark,2030,ESP,46671914,23638395,23033519,97.44112914603551,1.032248216775511,5.416814489330778,10.93544181624949,23.97760246130039,25.300068045205947,33.337824971137884,84.29110920970587,15.708890790294136,11.820048777086793,3.8888420132073436
benchmark,2030,EST,1327734,695712,632022,90.8453497999172,0.9601320746474821,0.9289511302715756,3.6935108990204366,13.31087401542779,38.55154722256115,42.55498465807157,82.21172313128984,17.78827686871015,16.105108402737294,1.6831684659728527
benchmark,2030,FIN,5587999,2832341,2755658,97.29259294696507,0.5764138468886627,0.4248569121075361,2.052344676511216,18.273338989502324,41.69447775491728,36.97856782007298,92.99568593337257,7.004314066627428,4.951146197413421,2.0531678692140067
